frame,landmark,x,y,z,visibility
2,29,-0.06435154,0.053182602,0.12014251,1.0
2,30,-0.16073082,0.06043011,-0.12505192,1.0
2,31,-0.027957056,0.01700145,0.109396785,1.0
2,32,-0.099376455,0.049160123,-0.18878178,1.0
3,0,0.03001086,1.4249587,-0.13905571,1.0
3,1,0.0074646515,1.4388707,-0.1312844,1.0
3,2,0.0070553767,1.4296362,-0.1158751,1.0
3,3,0.0006737923,1.4406385,-0.1260422,1.0
3,4,0.004945376,1.4344449,-0.1740739,1.0
3,5,0.007082674,1.4386175,-0.18929672,1.0
3,6,0.010430338,1.4310262,-0.15404339,1.0
3,7,-0.05057709,1.4065086,-0.05302918,1.0
3,8,-0.07122842,1.3297106,-0.17094512,1.0
3,9,0.033676,1.4052544,-0.09134966,1.0
3,10,0.025438432,1.3590856,-0.15790695,1.0
3,11,-0.000555763,1.3071923,0.068653256,1.0
3,12,-0.088161446,1.2603122,-0.11793043,1.0
3,13,0.0843361,1.4889023,0.09526503,1.0
3,14,-0.081439644,0.95626175,-0.23406203,1.0
3,15,0.19513582,1.6752923,0.11204568,1.0
3,16,-0.15240885,0.7602157,-0.29693922,1.0
3,17,0.20946717,1.7173889,0.112903394,1.0
3,18,-0.15658316,0.7269941,-0.34626457,1.0
3,19,0.18959866,1.7361126,0.09640458,1.0
3,20,-0.1378049,0.747914,-0.353962,1.0
3,21,0.20380113,1.6669939,0.0946309,1.0
3,22,-0.14736061,0.7551687,-0.3074205,1.0
3,23,0.024847955,0.7791433,0.09353763,1.0
3,24,-0.029346028,0.79764026,-0.09528372,1.0
3,25,0.0761868,0.42781508,0.054451566,1.0
3,26,-0.008508806,0.46146515,-0.10657082,1.0
3,27,-0.027831318,0.088859975,0.11373679,1.0
3,28,-0.15518165,0.08134812,-0.08943136,1.0
3,29,-0.06458171,0.048966765,0.12569188,1.0
3,30,-0.16517761,0.045179665,-0.12366076,1.0
3,31,-0.029681671,0.010909259,0.11260674,1.0
3,32,-0.10054284,0.03715104,-0.18924083,1.0
4,0,0.027737865,1.4216299,-0.1389582,1.0
4,1,0.005201467,1.4331119,-0.13100575,1.0
4,2,0.0043439213,1.4251833,-0.11670808,1.0
4,3,-0.0021697336,1.435123,-0.1260218,1.0
4,4,0.002057784,1.4321406,-0.17393231,1.0
4,5,0.005355803,1.4332087,-0.18911181,1.0
4,6,0.008203282,1.4281571,-0.15454616,1.0
4,7,-0.052640684,1.4030263,-0.051905017,1.0
4,8,-0.07223647,1.3277912,-0.16973205,1.0
4,9,0.03046332,1.403331,-0.09099311,1.0
4,10,0.0229098,1.3574955,-0.15776107,1.0
4,11,-0.0023667363,1.3038316,0.07373717,1.0
4,12,-0.08689023,1.258598,-0.11515583,1.0
4,13,0.08152887,1.4839375,0.101758875,1.0
4,14,-0.08103844,0.95198804,-0.2272388,1.0
4,15,0.18839142,1.6731617,0.11862477,1.0
4,16,-0.15093336,0.75380313,-0.2864325,1.0
4,17,0.20330235,1.7164423,0.119537435,1.0
4,18,-0.15492634,0.72395915,-0.3353899,1.0
4,19,0.1828193,1.7349658,0.10313953,1.0
4,20,-0.13635863,0.7432046,-0.3432901,1.0
4,21,0.198012,1.6649278,0.10374979,1.0
4,22,-0.14606024,0.749671,-0.29799506,1.0
4,23,0.025062326,0.7780285,0.0948596,1.0
4,24,-0.029718738,0.7966824,-0.09523122,1.0
4,25,0.07792805,0.42562932,0.052404203,1.0
4,26,-0.008540574,0.45537946,-0.1076746,1.0
4,27,-0.028273731,0.084851265,0.11156708,1.0
4,28,-0.15673524,0.079665184,-0.08819734,1.0
4,29,-0.0648112,0.04625094,0.124605395,1.0
4,30,-0.16697626,0.04317659,-0.12133431,1.0
4,31,-0.03181883,0.007776022,0.109620884,1.0
4,32,-0.10133111,0.034181952,-0.18380775,1.0
5,0,0.027416551,1.4146625,-0.13386105,1.0
5,1,0.005326908,1.4256628,-0.12610057,1.0
5,2,0.0041074683,1.419188,-0.11296837,1.0
5,3,-0.002579685,1.4282215,-0.12124787,1.0
5,4,0.0013382738,1.4278271,-0.16848283,1.0
5,5,0.005789824,1.4266267,-0.18358448,1.0
5,6,0.008097701,1.4231944,-0.14997703,1.0
5,7,-0.052772902,1.4006903,-0.047316764,1.0
5,8,-0.07212135,1.3279064,-0.16220716,1.0
5,9,0.0286165,1.3991569,-0.08614508,1.0
5,10,0.021755759,1.3537064,-0.15180545,1.0
5,11,-0.0070843073,1.3023353,0.083758086,1.0
5,12,-0.08577679,1.2602757,-0.10820681,1.0
5,13,0.08085666,1.4799517,0.109495915,1.0
5,14,-0.08114981,0.9507026,-0.22051133,1.0
5,15,0.18448943,1.6735017,0.12430215,1.0
5,16,-0.14931352,0.7486544,-0.2797753,1.0
5,17,0.19931056,1.7175268,0.12532339,1.0
5,18,-0.15282615,0.720905,-0.32866576,1.0
5,19,0.17859803,1.7363007,0.10903277,1.0
5,20,-0.13375294,0.7387702,-0.336348,1.0
5,21,0.19461524,1.665864,0.11187051,1.0
5,22,-0.14437278,0.74461293,-0.29181653,1.0
5,23,0.023920164,0.7793685,0.0963943,1.0
5,24,-0.028445233,0.79928803,-0.095689565,1.0
5,25,0.07101696,0.42452398,0.051984616,1.0
5,26,0.004983918,0.45616332,-0.11038003,1.0
5,27,-0.029569678,0.071774304,0.10901656,1.0
5,28,-0.15000997,0.083307326,-0.09355182,1.0
5,29,-0.065306574,0.032202482,0.12284507,1.0
5,30,-0.16120672,0.047050595,-0.12642276,1.0
5,31,-0.033196095,-0.003917396,0.106384516,1.0
5,32,-0.09243057,0.034660816,-0.1845801,1.0
6,0,0.027879512,1.4146104,-0.13323326,1.0
6,1,0.005859516,1.4247468,-0.12552254,1.0
6,2,0.0042396137,1.4196224,-0.113128945,1.0
6,3,-0.0026109545,1.427916,-0.1206113,1.0
6,4,0.0010469602,1.4292712,-0.16783334,1.0
6,5,0.0062766094,1.4264295,-0.18294093,1.0
6,6,0.008247044,1.423764,-0.1501043,1.0
6,7,-0.052530095,1.4020958,-0.047072314,1.0
6,8,-0.07211596,1.331269,-0.16191308,1.0
6,9,0.027896823,1.4004862,-0.08593946,1.0
6,10,0.021674737,1.355442,-0.15123282,1.0
6,11,-0.011209374,1.3045648,0.08603562,1.0
6,12,-0.08504015,1.2633891,-0.10689461,1.0
6,13,0.07843947,1.4794724,0.110524416,1.0
6,14,-0.08102315,0.9531874,-0.2190105,1.0
6,15,0.17576192,1.6749327,0.12345562,1.0
6,16,-0.14726868,0.7480545,-0.2757767,1.0
6,17,0.18921636,1.7197684,0.12497371,1.0
6,18,-0.15063375,0.72144926,-0.3242128,1.0
6,19,0.16798075,1.7390661,0.108041465,1.0
6,20,-0.1323075,0.73824424,-0.3324419,1.0
6,21,0.18577205,1.6682324,0.112674326,1.0
6,22,-0.14261802,0.74423015,-0.2883071,1.0
6,23,0.023883205,0.7821797,0.09756127,1.0
6,24,-0.028179185,0.80236137,-0.09610048,1.0
6,25,0.071735576,0.4268536,0.05095941,1.0
6,26,0.0051704943,0.4569727,-0.110667504,1.0
6,27,-0.030011294,0.0746457,0.10820725,1.0
6,28,-0.15015677,0.084338546,-0.09208423,1.0
6,29,-0.06584203,0.035774708,0.12304062,1.0
6,30,-0.16155018,0.048083007,-0.124569006,1.0
6,31,-0.035587713,-0.00040340424,0.10540365,1.0
6,32,-0.09250956,0.035270452,-0.18099847,1.0
7,0,0.027938977,1.4130366,-0.13216577,1.0
7,1,0.0062486026,1.4226575,-0.12482352,1.0
7,2,0.004275719,1.4186528,-0.11290601,1.0
7,3,-0.0027613577,1.4264092,-0.11990653,1.0
7,4,0.0009298944,1.4291444,-0.16695224,1.0
7,5,0.0066112257,1.4251614,-0.18213865,1.0
7,6,0.008478222,1.42291,-0.14977106,1.0
7,7,-0.05257589,1.4029088,-0.047185887,1.0
7,8,-0.07180032,1.3344904,-0.16191989,1.0
7,9,0.02665311,1.4004338,-0.085506685,1.0
7,10,0.021441804,1.3558321,-0.15044439,1.0
7,11,-0.017510548,1.3067428,0.086761,1.0
7,12,-0.08481065,1.2675393,-0.10655932,1.0
7,13,0.07284454,1.4786143,0.10986943,1.0
7,14,-0.08111923,0.9570559,-0.21977483,1.0
7,15,0.16541202,1.6759169,0.12312937,1.0
7,16,-0.14468637,0.7495473,-0.2769293,1.0
7,17,0.1774465,1.722131,0.124611996,1.0
7,18,-0.14745785,0.72337514,-0.3254233,1.0
7,19,0.15658912,1.7423382,0.10711275,1.0
7,20,-0.12885244,0.7394147,-0.334203,1.0
7,21,0.1754194,1.6703898,0.1130578,1.0
7,22,-0.1398395,0.74576867,-0.2897614,1.0
7,23,0.02263654,0.7851457,0.09873833,1.0
7,24,-0.026645299,0.8058354,-0.0968089,1.0
7,25,0.07224433,0.4283217,0.051285658,1.0
7,26,0.005418531,0.4591088,-0.110499784,1.0
7,27,-0.031319853,0.077139616,0.108805716,1.0
7,28,-0.14993924,0.08764869,-0.091081426,1.0
7,29,-0.067794874,0.038763642,0.124620155,1.0
7,30,-0.16161102,0.05189246,-0.12340999,1.0
7,31,-0.039752025,0.00069379807,0.107563786,1.0
7,32,-0.092571646,0.035779893,-0.17906113,1.0
8,0,0.028176228,1.4139984,-0.13260567,1.0
8,1,0.0066394624,1.4232568,-0.125494,1.0
8,2,0.0043121097,1.4201405,-0.11378715,1.0
8,3,-0.0028597296,1.4274956,-0.12058174,1.0
8,4,0.00082049775,1.4307272,-0.16769214,1.0
8,5,0.0067373537,1.4258435,-0.1829921,1.0
8,6,0.00872826,1.4238466,-0.15081929,1.0
8,7,-0.053196456,1.404958,-0.04891235,1.0
8,8,-0.071861334,1.3372664,-0.16445425,1.0
8,9,0.026137035,1.4021006,-0.08623211,1.0
8,10,0.021619236,1.3572841,-0.15112843,1.0
8,11,-0.024755266,1.3101176,0.086484045,1.0
8,12,-0.084470674,1.2706003,-0.10776417,1.0
8,13,0.06608451,1.4810154,0.10861723,1.0
8,14,-0.081086695,0.9599163,-0.22142583,1.0
8,15,0.15679654,1.6779461,0.118288316,1.0
8,16,-0.14290974,0.7501724,-0.27776432,1.0
8,17,0.16858584,1.7246537,0.12018557,1.0
8,18,-0.14564028,0.72424453,-0.32612097,1.0
8,19,0.14789012,1.7454879,0.1035062,1.0
8,20,-0.12739095,0.73954344,-0.3353602,1.0
8,21,0.16665155,1.6731553,0.10971467,1.0
8,22,-0.13804422,0.74669266,-0.29065436,1.0
8,23,0.021630913,0.78827584,0.09947592,1.0
8,24,-0.025392445,0.8087635,-0.097305775,1.0
8,25,0.07252914,0.4299314,0.051912136,1.0
8,26,0.0043008155,0.45952997,-0.11082464,1.0
8,27,-0.033552237,0.08242303,0.115364075,1.0
8,28,-0.152843,0.08573818,-0.09065442,1.0
8,29,-0.071077615,0.045106113,0.13273966,1.0
8,30,-0.16550788,0.050086856,-0.12290553,1.0
8,31,-0.046086006,0.0049549937,0.11966296,1.0
8,32,-0.097500086,0.031190813,-0.17738694,1.0
9,0,0.028283687,1.4140785,-0.13170959,1.0
9,1,0.0069753123,1.4232867,-0.1248935,1.0
9,2,0.0043061534,1.4208314,-0.113268755,1.0
9,3,-0.00298201,1.4278798,-0.12006763,1.0
9,4,0.0010058968,1.4313071,-0.16706738,1.0
9,5,0.0070379493,1.4257603,-0.18243614,1.0
9,6,0.00919445,1.4239876,-0.15031923,1.0
9,7,-0.053528097,1.4064822,-0.049033426,1.0
9,8,-0.07139042,1.3389928,-0.16435511,1.0
9,9,0.0258587,1.4028399,-0.08585338,1.0
9,10,0.021834418,1.3575797,-0.15071346,1.0
9,11,-0.028264958,1.3126457,0.0860837,1.0
9,12,-0.083864264,1.2730017,-0.107510895,1.0
9,13,0.060223524,1.4809277,0.106952764,1.0
9,14,-0.08117705,0.9616028,-0.22192414,1.0
9,15,0.14381255,1.6750212,0.11422795,1.0
9,16,-0.14063114,0.75070244,-0.27754986,1.0
9,17,0.15382141,1.7215948,0.11675524,1.0
9,18,-0.14278445,0.7248539,-0.32578278,1.0
9,19,0.13313992,1.7429085,0.10077447,1.0
9,20,-0.12381056,0.740113,-0.334774,1.0
9,21,0.15295726,1.6707406,0.1069072,1.0
9,22,-0.13523465,0.7476722,-0.28998166,1.0
9,23,0.020608682,0.79082435,0.09979589,1.0
9,24,-0.024115082,0.81110716,-0.09751657,1.0
9,25,0.07127007,0.42904118,0.052247636,1.0
9,26,0.0040429845,0.4605308,-0.11155978,1.0
9,27,-0.034079168,0.08506894,0.115372725,1.0
9,28,-0.15325736,0.08490735,-0.09432338,1.0
9,29,-0.071769565,0.048134148,0.13323677,1.0
9,30,-0.16636528,0.049615324,-0.12692244,1.0
9,31,-0.04721097,0.008037984,0.11963398,1.0
9,32,-0.100601524,0.026357293,-0.18007009,1.0
10,0,0.028402148,1.4157073,-0.13235214,1.0
10,1,0.007325039,1.4245423,-0.1259634,1.0
10,2,0.0043578567,1.4225509,-0.11426221,1.0
10,3,-0.0030197036,1.429378,-0.12117007,1.0
10,4,0.0011158744,1.4329698,-0.16813162,1.0
10,5,0.00719935,1.4268734,-0.18365067,1.0
10,6,0.009498248,1.4252656,-0.15137021,1.0
10,7,-0.05453106,1.408005,-0.052954204,1.0
10,8,-0.070930615,1.3403834,-0.16831803,1.0
10,9,0.02550414,1.4045696,-0.08704264,1.0
10,10,0.022027679,1.3589754,-0.15197219,1.0
10,11,-0.03165999,1.3149819,0.08053336,1.0
10,12,-0.08340194,1.2740805,-0.11037187,1.0
10,13,0.053383008,1.481992,0.095497385,1.0
10,14,-0.08123155,0.9615318,-0.22797838,1.0
10,15,0.13577566,1.6735145,0.101303294,1.0
10,16,-0.13714151,0.74890274,-0.28193462,1.0
10,17,0.14622408,1.7194316,0.104929164,1.0
10,18,-0.13831684,0.7223698,-0.33056542,1.0
10,19,0.12602605,1.7408078,0.0884953,1.0
10,20,-0.118272714,0.7378853,-0.33865348,1.0
10,21,0.14503607,1.6694311,0.09465316,1.0
10,22,-0.13089852,0.74639416,-0.2937203,1.0
10,23,0.01965267,0.79307926,0.099841766,1.0
10,24,-0.02293261,0.81284785,-0.09751223,1.0
10,25,0.06864821,0.42966527,0.052842725,1.0
10,26,0.0037380357,0.46064886,-0.111163944,1.0
10,27,-0.03645389,0.087343276,0.115297265,1.0
10,28,-0.1531623,0.08154833,-0.09591867,1.0
10,29,-0.07450064,0.050997138,0.13352382,1.0
10,30,-0.16648644,0.046455204,-0.128777,1.0
10,31,-0.054232042,0.010558307,0.11941752,1.0
10,32,-0.10367685,0.021844089,-0.18138899,1.0
11,0,0.02851461,1.4177065,-0.13633718,1.0
11,1,0.0076134903,1.4262183,-0.13045548,1.0
11,2,0.0043881815,1.4245687,-0.11861119,1.0
11,3,-0.003058091,1.4311657,-0.12566221,1.0
11,4,0.0012058439,1.434953,-0.17264259,1.0
11,5,0.007268177,1.4284085,-0.18833642,1.0
11,6,0.00969724,1.4269361,-0.15577304,1.0
11,7,-0.055018086,1.4097545,-0.058721557,1.0
11,8,-0.070954084,1.3422606,-0.174016,1.0
11,9,0.025210142,1.4065504,-0.09130954,1.0
11,10,0.02218005,1.3607547,-0.15647262,1.0
11,11,-0.032420736,1.3171134,0.074577615,1.0
11,12,-0.08278725,1.2752584,-0.11421705,1.0
11,13,0.052436776,1.484036,0.08967394,1.0
11,14,-0.07948896,0.961404,-0.23084001,1.0
11,15,0.13317053,1.6731887,0.09505011,1.0
11,16,-0.13215277,0.7458999,-0.28225726,1.0
11,17,0.1433637,1.7177457,0.09923615,1.0
11,18,-0.13276978,0.71813726,-0.33044693,1.0
11,19,0.122708246,1.7390331,0.082629435,1.0
11,20,-0.113647096,0.7331008,-0.33877176,1.0
11,21,0.14185895,1.6691282,0.08887481,1.0
11,22,-0.12557656,0.74371004,-0.29379818,1.0
11,23,0.019811366,0.7947023,0.09986519,1.0
11,24,-0.022867084,0.8141123,-0.09753571,1.0
11,25,0.071174085,0.42818525,0.05340574,1.0
11,26,-0.0010257701,0.46063766,-0.11310213,1.0
11,27,-0.03676719,0.09276247,0.118763596,1.0
11,28,-0.15515907,0.07893962,-0.10286905,1.0
11,29,-0.07543582,0.057976782,0.13761804,1.0
11,30,-0.16841705,0.043805778,-0.13607964,1.0
11,31,-0.056181528,0.0128189325,0.12469248,1.0
11,32,-0.10513805,0.019933164,-0.19116162,1.0
12,0,0.027864978,1.4188726,-0.13910116,1.0
12,1,0.0069636246,1.4272804,-0.13382582,1.0
12,2,0.0035242613,1.4257977,-0.12181107,1.0
12,3,-0.0040062964,1.4322953,-0.12902084,1.0
12,4,0.000947593,1.4361593,-0.17560865,1.0
12,5,0.0070437626,1.4292808,-0.19157088,1.0
12,6,0.009481624,1.4279222,-0.1586622,1.0
12,7,-0.056924976,1.4112039,-0.06427781,1.0
12,8,-0.070878044,1.3435354,-0.1779353,1.0
12,9,0.023579633,1.4078,-0.094728425,1.0
12,10,0.02161269,1.3617464,-0.15972412,1.0
12,11,-0.03418666,1.3191044,0.06695955,1.0
12,12,-0.08232807,1.2760217,-0.11739241,1.0
12,13,0.048869547,1.4852538,0.077669635,1.0
12,14,-0.077935696,0.9596134,-0.2360325,1.0
12,15,0.12844767,1.6727102,0.08186095,1.0
12,16,-0.1272697,0.74284816,-0.28769717,1.0
12,17,0.1388551,1.7167745,0.08671596,1.0
12,18,-0.1271464,0.7148222,-0.33636495,1.0
12,19,0.118926466,1.7384984,0.06956046,1.0
12,20,-0.1080109,0.7306028,-0.34444696,1.0
12,21,0.13742614,1.6689298,0.07584278,1.0
12,22,-0.12020113,0.74119,-0.29890728,1.0
12,23,0.01958695,0.7964288,0.09966928,1.0
12,24,-0.022459857,0.8155709,-0.097396135,1.0
12,25,0.068536066,0.42633218,0.05425526,1.0
12,26,-0.0011743811,0.46098524,-0.112562336,1.0
12,27,-0.03664918,0.0925076,0.118611485,1.0
12,28,-0.15505084,0.07682341,-0.101826705,1.0
12,29,-0.07538481,0.05777645,0.13766786,1.0
12,30,-0.16856426,0.041657925,-0.13493703,1.0
12,31,-0.055963136,0.012780666,0.12381412,1.0
12,32,-0.10872897,0.015669584,-0.18943197,1.0
13,0,0.026461922,1.4203799,-0.14139567,1.0
13,1,0.005158272,1.4285405,-0.13628972,1.0
13,2,0.0015302607,1.4271579,-0.12413795,1.0
13,3,-0.006060974,1.4336182,-0.13154916,1.0
13,4,-0.00033379626,1.4375669,-0.17801176,1.0
13,5,0.005883272,1.4304082,-0.19423716,1.0
13,6,0.008256299,1.4291509,-0.16102427,1.0
13,7,-0.06003615,1.4121021,-0.06753753,1.0
13,8,-0.07115484,1.3442718,-0.18121184,1.0
13,9,0.021416662,1.409192,-0.097309895,1.0
13,10,0.02049343,1.3629385,-0.16247465,1.0
13,11,-0.037566077,1.3202248,0.064207196,1.0
13,12,-0.08196404,1.2762523,-0.121003,1.0
13,13,0.04611295,1.4850926,0.07452653,1.0
13,14,-0.0761261,0.9582334,-0.2420635,1.0
13,15,0.1256108,1.6714897,0.07910917,1.0
13,16,-0.12204669,0.7407737,-0.29472125,1.0
13,17,0.13578655,1.7154872,0.084630206,1.0
13,18,-0.12122333,0.7129913,-0.3441922,1.0
13,19,0.11606213,1.7375336,0.06725477,1.0
13,20,-0.1014156,0.7290388,-0.35167354,1.0
13,21,0.13464667,1.668124,0.0732643,1.0
13,22,-0.11434686,0.7395058,-0.30549246,1.0
13,23,0.018527973,0.79775804,0.09961266,1.0
13,24,-0.021311818,0.8167357,-0.09740563,1.0
13,25,0.06686818,0.42364657,0.05598828,1.0
13,26,-0.00095176755,0.4618413,-0.111338094,1.0
13,27,-0.035972826,0.089993834,0.11903117,1.0
13,28,-0.15482368,0.07599789,-0.10148675,1.0
13,29,-0.07441999,0.05506462,0.1379985,1.0
13,30,-0.16853271,0.04072547,-0.1345019,1.0
13,31,-0.05536307,0.010504723,0.1235954,1.0
13,32,-0.10845369,0.015171826,-0.18860257,1.0
14,0,0.025209814,1.4215742,-0.1420623,1.0
14,1,0.003299345,1.4295263,-0.13693611,1.0
14,2,-0.00042339857,1.4282019,-0.12469632,1.0
14,3,-0.0080831265,1.4346542,-0.13234438,1.0
14,4,-0.0016485365,1.4387186,-0.17862464,1.0
14,5,0.0046786075,1.4312973,-0.19506185,1.0
14,6,0.0069658435,1.4301507,-0.1615967,1.0
14,7,-0.06221681,1.4125054,-0.06850726,1.0
14,8,-0.07115216,1.3447996,-0.18218121,1.0
14,9,0.01991508,1.4103456,-0.098085426,1.0
14,10,0.019789351,1.363956,-0.16336095,1.0
14,11,-0.04111874,1.320091,0.06431223,1.0
14,12,-0.0788403,1.2765563,-0.12280923,1.0
14,13,0.043204512,1.4823247,0.07556031,1.0
14,14,-0.073518805,0.9567377,-0.24560468,1.0
14,15,0.12264447,1.6694213,0.080949955,1.0
14,16,-0.1132141,0.73917544,-0.30013934,1.0
14,17,0.1319382,1.7143093,0.08659217,1.0
14,18,-0.11047124,0.7122223,-0.3507289,1.0
14,19,0.11262236,1.7367668,0.06884598,1.0
14,20,-0.09003909,0.72853947,-0.35710153,1.0
14,21,0.13179202,1.6666338,0.0749809,1.0
14,22,-0.104609534,0.7383905,-0.31033453,1.0
14,23,0.017071392,0.7985986,0.100202285,1.0
14,24,-0.019826716,0.81757087,-0.09808414,1.0
14,25,0.06693748,0.42118517,0.058897868,1.0
14,26,-0.00072456244,0.46257132,-0.11143356,1.0
14,27,-0.03649754,0.090896726,0.12872246,1.0
14,28,-0.15454651,0.07674217,-0.10156671,1.0
14,29,-0.075239256,0.056255758,0.1486713,1.0
14,30,-0.16840626,0.041594446,-0.13448271,1.0
14,31,-0.055778854,0.011376083,0.13635758,1.0
14,32,-0.106074564,0.015415311,-0.18827027,1.0
15,0,0.025041554,1.4226034,-0.14203991,1.0
15,1,0.00305234,1.4304338,-0.13678186,1.0
15,2,-0.0007431246,1.4291066,-0.12444582,1.0
15,3,-0.008418603,1.4355714,-0.1322934,1.0
15,4,-0.0017068738,1.4398563,-0.17842793,1.0
15,5,0.00458394,1.4321392,-0.19497868,1.0
15,6,0.006887546,1.431158,-0.1613841,1.0
15,7,-0.06314796,1.4133813,-0.06790888,1.0
15,8,-0.071179174,1.3456516,-0.18176758,1.0
15,9,0.019300986,1.4113028,-0.09795112,1.0
15,10,0.019528331,1.3648179,-0.16329135,1.0
15,11,-0.04490167,1.320806,0.065646835,1.0
15,12,-0.07752601,1.2768748,-0.12262093,1.0
15,13,0.039856367,1.4832693,0.079067655,1.0
15,14,-0.07002852,0.9562815,-0.24516213,1.0
15,15,0.1187682,1.6696881,0.08511918,1.0
15,16,-0.10977334,0.7389841,-0.29957566,1.0
15,17,0.12756191,1.7147012,0.09130892,1.0
